gx,gy,gz,ax,ay,az,mx,my,mz
0.06097560975609757,0.0,-0.1829268292682927,0.08837890625,0.1767578125,0.9951171875,54.0,15.899999999999999,53.699999999999996
-1.707317073170732,1.1585365853658538,0.48780487804878053,0.08544921875,0.1806640625,1.0205078125,52.65,14.25,53.55
1.0365853658536586,-2.073170731707317,1.3414634146341464,0.08447265625,0.17236328125,1.021484375,53.1,15.45,53.55
-0.6097560975609757,2.804878048780488,-0.6707317073170732,0.0849609375,0.1767578125,1.01513671875,53.85,16.2,54.3
0.1829268292682927,0.853658536585366,1.2804878048780488,0.0703125,0.1728515625,1.0244140625,51.6,15.45,54.3
1.707317073170732,1.5853658536585367,-1.9512195121951221,0.072265625,0.17822265625,1.0205078125,52.949999999999996,14.85,54.449999999999996
0.426829268292683,0.0,-0.12195121951219513,0.0859375,0.17822265625,1.015625,53.1,15.45,54.3
1.5853658536585367,2.073170731707317,-0.853658536585366,0.07958984375,0.17626953125,1.00830078125,51.9,16.2,53.85
-0.06097560975609757,-1.0975609756097562,0.7926829268292683,0.0751953125,0.16748046875,1.013671875,53.4,16.95,53.85
1.0365853658536586,1.1585365853658538,1.0975609756097562,0.08056640625,0.17236328125,1.02490234375,53.25,15.149999999999999,54.75
0.9146341463414634,0.3658536585365854,-0.48780487804878053,0.0732421875,0.17431640625,1.021484375,53.1,15.0,54.6
-0.30487804878048785,0.853658536585366,-1.8902439024390245,0.08154296875,0.1767578125,1.0146484375,53.25,15.899999999999999,54.75
-1.4634146341463417,-0.12195121951219513,-1.2195121951219514,0.0888671875,0.17431640625,1.009765625,53.25,16.8,53.699999999999996
-0.12195121951219513,0.426829268292683,-0.5487804878048781,0.072265625,0.18212890625,1.01904296875,53.1,15.75,53.85
0.30487804878048785,1.402439024390244,-0.30487804878048785,0.0810546875,0.1845703125,1.0068359375,52.949999999999996,16.349999999999998,52.949999999999996
-0.426829268292683,-1.6463414634146343,-1.707317073170732,0.08544921875,0.15576171875,1.013671875,52.949999999999996,14.85,54.75
-0.06097560975609757,1.6463414634146343,-2.3170731707317076,0.07861328125,0.18212890625,1.01220703125,53.25,14.1,55.8
-0.5487804878048781,1.402439024390244,-1.524390243902439,0.07275390625,0.1787109375,1.0146484375,53.85,15.75,53.55
0.9146341463414634,1.402439024390244,-2.8658536585365857,0.091796875,0.17041015625,1.00634765625,53.1,18.45,53.85
-1.4634146341463417,-0.24390243902439027,-0.7317073170731708,0.08154296875,0.1806640625,1.01708984375,51.9,14.7,54.3
-2.378048780487805,2.073170731707317,-2.1951219512195124,0.06982421875,0.16748046875,1.02392578125,53.1,16.2,54.9
1.1585365853658538,1.707317073170732,-1.524390243902439,0.08447265625,0.17822265625,1.01220703125,52.35,16.2,53.55
-1.3414634146341464,2.073170731707317,-0.12195121951219513,0.083984375,0.1650390625,1.02880859375,53.25,15.149999999999999,52.949999999999996
-1.707317073170732,1.0975609756097562,-3.1097560975609757,0.080078125,0.16162109375,1.0166015625,53.1,14.7,54.3
0.24390243902439027,4.085365853658537,0.9756097560975611,0.07763671875,0.1796875,1.01123046875,54.15,15.45,54.6
-0.24390243902439027,1.829268292682927,0.24390243902439027,0.076171875,0.16748046875,1.021484375,52.35,15.45,53.85
0.0,1.6463414634146343,-2.8658536585365857,0.0703125,0.18115234375,1.02197265625,54.3,17.099999999999998,54.449999999999996
2.0121951219512195,1.524390243902439,-0.1829268292682927,0.09521484375,0.173828125,1.01416015625,52.35,16.5,54.6
0.24390243902439027,-0.6707317073170732,-0.30487804878048785,0.0810546875,0.16943359375,1.01611328125,53.25,15.899999999999999,54.75
-0.5487804878048781,0.06097560975609757,0.30487804878048785,0.09033203125,0.16943359375,1.00927734375,53.85,15.0,54.6
-1.4634146341463417,-0.24390243902439027,-0.5487804878048781,0.0693359375,0.16943359375,1.01318359375,53.1,16.2,53.55
0.9756097560975611,0.9756097560975611,0.426829268292683,0.08447265625,0.17724609375,1.00830078125,53.25,15.6,55.199999999999996
-0.426829268292683,-0.853658536585366,-0.7317073170731708,0.0810546875,0.169921875,1.0185546875,54.0,15.899999999999999,52.949999999999996
2.073170731707317,-0.12195121951219513,0.48780487804878053,0.072265625,0.18701171875,1.01220703125,52.5,15.149999999999999,52.949999999999996
0.6097560975609757,3.4756097560975614,0.6097560975609757,0.078125,0.17822265625,1.01806640625,52.65,17.25,53.55
1.2804878048780488,1.4634146341463417,-0.853658536585366,0.08935546875,0.1728515625,1.0068359375,52.949999999999996,17.55,55.5
1.524390243902439,0.24390243902439027,0.24390243902439027,0.09228515625,0.158203125,1.0126953125,53.4,13.799999999999999,54.6
0.7317073170731708,0.1829268292682927,1.524390243902439,0.08740234375,0.16943359375,1.01416015625,52.65,15.0,53.85
0.7926829268292683,2.0121951219512195,-0.3658536585365854,0.0888671875,0.18896484375,1.0087890625,53.25,15.6,54.449999999999996
-0.30487804878048785,1.9512195121951221,-0.853658536585366,0.08349609375,0.1689453125,0.99560546875,52.35,15.45,53.55
1.1585365853658538,0.1829268292682927,0.0,0.08837890625,0.1845703125,1.02392578125,53.85,16.95,54.9
-0.1829268292682927,-0.48780487804878053,-1.707317073170732,0.087890625,0.1669921875,1.01123046875,52.5,16.349999999999998,54.449999999999996
0.48780487804878053,4.817073170731708,1.0975609756097562,0.0859375,0.18115234375,1.01806640625,53.1,16.2,54.3
-0.6097560975609757,1.0365853658536586,0.12195121951219513,0.08154296875,0.18017578125,1.015625,54.6,16.95,53.55
-1.0975609756097562,1.5853658536585367,-1.3414634146341464,0.087890625,0.17626953125,1.00244140625,54.0,14.85,56.25
0.6707317073170732,-0.12195121951219513,-1.707317073170732,0.06884765625,0.15869140625,1.013671875,53.55,15.899999999999999,53.699999999999996
0.6707317073170732,2.804878048780488,-0.6097560975609757,0.09326171875,0.1787109375,1.01953125,53.25,15.149999999999999,54.0
2.1341463414634148,1.402439024390244,-1.0975609756097562,0.076171875,0.1728515625,1.0146484375,53.4,16.2,53.55
-0.5487804878048781,0.9146341463414634,-1.7682926829268295,0.07080078125,0.169921875,1.02001953125,52.949999999999996,15.149999999999999,54.449999999999996
0.5487804878048781,1.0975609756097562,0.9146341463414634,0.0888671875,0.1767578125,1.01513671875,54.0,17.099999999999998,53.699999999999996
0.6707317073170732,2.5,-1.3414634146341464,0.08642578125,0.1689453125,1.0244140625,54.0,15.899999999999999,54.0
1.0365853658536586,1.5853658536585367,2.5,0.0888671875,0.17431640625,1.02294921875,52.949999999999996,16.349999999999998,53.699999999999996
1.5853658536585367,1.2195121951219514,1.2195121951219514,0.09619140625,0.1689453125,1.01708984375,52.65,15.0,53.55
-1.3414634146341464,1.0365853658536586,-0.24390243902439027,0.09033203125,0.16943359375,1.0224609375,53.25,15.149999999999999,53.4
0.3658536585365854,1.7682926829268295,-2.5609756097560976,0.08447265625,0.1806640625,1.00537109375,54.6,16.2,53.55
-0.06097560975609757,2.3170731707317076,-1.5853658536585367,0.07275390625,0.17529296875,1.01708984375,53.25,14.85,52.949999999999996
-0.5487804878048781,1.1585365853658538,0.3658536585365854,0.08837890625,0.18017578125,1.01806640625,53.25,14.85,53.4
0.06097560975609757,2.8658536585365857,-0.48780487804878053,0.06884765625,0.18603515625,1.0068359375,52.949999999999996,15.899999999999999,54.0
1.0365853658536586,1.0975609756097562,-2.1341463414634148,0.0888671875,0.1826171875,1.015625,54.6,15.75,53.55
1.5853658536585367,-0.12195121951219513,0.5487804878048781,0.091796875,0.17529296875,1.00341796875,52.5,15.6,54.75
0.0,0.48780487804878053,-0.6097560975609757,0.08154296875,0.16162109375,1.0126953125,54.0,15.6,52.949999999999996
-35.1219512195122,-9.26829268292683,-3.2926829268292686,0.0888671875,0.1083984375,0.89794921875,52.65,15.45,54.6
-9.146341463414634,0.06097560975609757,4.207317073170732,0.138671875,0.10791015625,0.96044921875,53.4,15.75,53.85
-18.475609756097562,0.7926829268292683,2.073170731707317,0.09228515625,0.12939453125,1.02490234375,53.55,15.149999999999999,55.5
-1.0975609756097562,2.5609756097560976,-1.5853658536585367,0.0849609375,0.1728515625,1.01416015625,52.949999999999996,15.899999999999999,53.4
-0.1829268292682927,-0.12195121951219513,0.426829268292683,0.0810546875,0.171875,1.01513671875,52.949999999999996,15.6,53.4
-1.3414634146341464,0.3658536585365854,-1.2804878048780488,0.09716796875,0.16943359375,1.02001953125,52.949999999999996,15.149999999999999,53.699999999999996
-1.2195121951219514,1.1585365853658538,-0.853658536585366,0.09765625,0.15966796875,1.009765625,52.35,15.75,53.85
-0.6097560975609757,3.1707317073170733,0.06097560975609757,0.0771484375,0.17626953125,1.01806640625,53.25,15.6,53.4
1.524390243902439,1.1585365853658538,-1.707317073170732,0.087890625,0.17529296875,1.01806640625,53.25,15.149999999999999,53.699999999999996
0.3658536585365854,2.8658536585365857,-0.6707317073170732,0.08447265625,0.16748046875,1.0087890625,53.1,15.45,52.35
2.439024390243903,0.6097560975609757,-1.1585365853658538,0.072265625,0.17822265625,1.00244140625,52.35,15.45,55.35
-0.9146341463414634,1.6463414634146343,-1.1585365853658538,0.08154296875,0.1650390625,1.015625,53.25,15.149999999999999,52.949999999999996
1.2195121951219514,2.3170731707317076,1.8902439024390245,0.07763671875,0.1787109375,1.0126953125,53.55,16.8,54.0
1.4634146341463417,0.24390243902439027,-0.426829268292683,0.0791015625,0.1826171875,1.0126953125,53.1,16.5,54.3
0.6707317073170732,1.829268292682927,0.426829268292683,0.08447265625,0.1640625,1.0166015625,52.35,15.45,53.55
-0.30487804878048785,-0.9146341463414634,2.073170731707317,0.08154296875,0.171875,1.0224609375,53.4,14.7,53.85
2.0121951219512195,1.1585365853658538,0.1829268292682927,0.07666015625,0.17919921875,1.0205078125,53.1,15.75,54.6
-0.6707317073170732,3.048780487804878,0.6707317073170732,0.0849609375,0.16845703125,1.02197265625,52.5,15.899999999999999,52.65
0.24390243902439027,-1.3414634146341464,0.0,0.08056640625,0.16796875,1.00634765625,53.55,16.8,54.0
0.426829268292683,3.353658536585366,-1.0975609756097562,0.07958984375,0.166015625,1.01416015625,52.35,15.75,53.55
-0.5487804878048781,0.1829268292682927,-1.6463414634146343,0.06982421875,0.1552734375,1.00927734375,54.0,15.6,54.0
0.06097560975609757,1.707317073170732,0.6707317073170732,0.07275390625,0.17333984375,1.01123046875,53.85,15.0,54.9
-1.5853658536585367,1.707317073170732,0.30487804878048785,0.076171875,0.1796875,1.0185546875,52.949999999999996,14.85,53.699999999999996
-1.707317073170732,-0.3658536585365854,1.707317073170732,0.08349609375,0.1826171875,1.00390625,52.65,16.2,54.6
-1.402439024390244,0.7926829268292683,-0.426829268292683,0.076171875,0.17138671875,1.01806640625,53.1,15.75,54.3
-0.06097560975609757,0.0,0.48780487804878053,0.0830078125,0.1796875,1.017578125,53.4,15.45,54.6
1.8902439024390245,1.0365853658536586,0.426829268292683,0.07861328125,0.17333984375,1.0185546875,53.4,15.75,55.35
-0.426829268292683,-0.853658536585366,-0.7317073170731708,0.09326171875,0.1591796875,1.0146484375,54.15,15.0,54.3
0.30487804878048785,0.6707317073170732,-0.853658536585366,0.07421875,0.173828125,1.0205078125,51.9,16.2,54.6
-1.9512195121951221,0.1829268292682927,-0.6097560975609757,0.083984375,0.166015625,1.01416015625,51.75,15.149999999999999,53.699999999999996
-0.7317073170731708,3.231707317073171,-0.3658536585365854,0.08740234375,0.17822265625,1.0205078125,53.4,15.45,55.35
-0.24390243902439027,1.524390243902439,1.0365853658536586,0.07177734375,0.16455078125,1.00634765625,52.35,17.25,55.35
0.12195121951219513,0.6707317073170732,-1.829268292682927,0.08056640625,0.16015625,1.01953125,52.65,16.2,54.9
1.0975609756097562,0.426829268292683,-1.2195121951219514,0.07177734375,0.173828125,1.009765625,54.0,16.349999999999998,53.699999999999996
0.24390243902439027,0.5487804878048781,-1.2804878048780488,0.08154296875,0.18212890625,1.01513671875,52.35,15.45,54.9
1.4634146341463417,1.0365853658536586,0.853658536585366,0.0703125,0.16845703125,1.01171875,52.5,15.149999999999999,54.0
0.0,1.524390243902439,0.30487804878048785,0.07275390625,0.1748046875,1.01171875,53.1,16.2,54.9
1.524390243902439,3.5975609756097566,1.402439024390244,0.07958984375,0.17578125,1.01416015625,53.25,15.6,52.65
-0.9756097560975611,1.2195121951219514,-0.1829268292682927,0.080078125,0.16845703125,1.0126953125,53.1,14.7,54.3
-0.06097560975609757,0.9756097560975611,-3.414634146341464,0.08154296875,0.17041015625,1.01708984375,52.949999999999996,17.099999999999998,52.949999999999996
0.9146341463414634,2.987804878048781,-0.9146341463414634,0.0908203125,0.17236328125,1.0107421875,52.949999999999996,16.349999999999998,54.449999999999996
-1.2195121951219514,0.0,-1.402439024390244,0.06005859375,0.16455078125,1.03271484375,53.1,15.45,53.85
-2.9268292682926833,-0.1829268292682927,-3.353658536585366,0.0751953125,0.1669921875,1.009765625,54.3,15.6,53.4
0.30487804878048785,1.4634146341463417,1.6463414634146343,0.0869140625,0.171875,1.001953125,53.25,16.8,54.449999999999996
-1.0365853658536586,0.0,0.426829268292683,0.07275390625,0.173828125,1.005859375,52.949999999999996,14.85,52.949999999999996
-0.853658536585366,1.707317073170732,2.439024390243903,0.08056640625,0.17138671875,1.02587890625,52.199999999999996,15.899999999999999,53.4
-1.0365853658536586,1.1585365853658538,-1.0975609756097562,0.07763671875,0.17529296875,1.0283203125,55.5,16.349999999999998,54.75
-0.9756097560975611,0.6707317073170732,0.426829268292683,0.07373046875,0.17578125,1.01171875,51.9,16.2,53.55
-1.707317073170732,0.5487804878048781,1.707317073170732,0.091796875,0.16943359375,1.01904296875,53.25,15.899999999999999,55.199999999999996
-1.3414634146341464,0.1829268292682927,0.853658536585366,0.08544921875,0.1650390625,1.0263671875,53.25,15.149999999999999,54.449999999999996
0.6097560975609757,1.0975609756097562,0.853658536585366,0.08154296875,0.17236328125,1.01220703125,53.4,15.45,53.55
0.24390243902439027,-0.48780487804878053,0.7926829268292683,0.07275390625,0.171875,1.017578125,54.0,16.349999999999998,53.4
-0.7317073170731708,1.829268292682927,1.0365853658536586,0.07958984375,0.17236328125,1.0146484375,53.4,15.75,53.85
0.853658536585366,1.2804878048780488,0.5487804878048781,0.08740234375,0.18017578125,1.01123046875,51.6,15.75,53.55
-0.6707317073170732,-0.3658536585365854,2.073170731707317,0.07275390625,0.1708984375,1.01318359375,53.25,15.899999999999999,54.75
-1.1585365853658538,0.7926829268292683,-0.5487804878048781,0.0859375,0.17578125,1.00439453125,51.9,14.25,53.85
-1.524390243902439,1.2195121951219514,-0.7926829268292683,0.0751953125,0.17138671875,1.01220703125,53.1,15.45,53.85
0.853658536585366,1.2195121951219514,-1.524390243902439,0.07275390625,0.16748046875,1.00830078125,53.25,16.349999999999998,54.0
-0.5487804878048781,-0.12195121951219513,-0.24390243902439027,0.08447265625,0.18115234375,1.01123046875,52.65,16.2,54.6
-0.30487804878048785,0.7926829268292683,0.426829268292683,0.07666015625,0.16796875,1.005859375,53.25,14.399999999999999,54.75
-2.378048780487805,1.7682926829268295,1.524390243902439,0.087890625,0.17138671875,1.01708984375,52.949999999999996,16.349999999999998,54.0
1.2804878048780488,0.3658536585365854,-0.12195121951219513,0.0830078125,0.177734375,1.01513671875,52.65,15.45,54.3
-1.0365853658536586,2.5609756097560976,1.402439024390244,0.0888671875,0.1826171875,1.00927734375,53.1,15.0,53.1
-0.853658536585366,-1.3414634146341464,-0.06097560975609757,0.07763671875,0.16796875,1.00048828125,53.1,15.75,53.85
0.1829268292682927,2.1951219512195124,-1.7682926829268295,0.080078125,0.17724609375,1.013671875,54.15,15.45,53.1
-0.5487804878048781,2.1951219512195124,-0.48780487804878053,0.078125,0.1767578125,1.0107421875,54.0,16.349999999999998,54.449999999999996
0.30487804878048785,2.9268292682926833,-0.48780487804878053,0.1025390625,0.1611328125,1.0166015625,53.1,16.95,54.3
1.0365853658536586,0.48780487804878053,1.0975609756097562,0.09423828125,0.169921875,1.01708984375,52.35,15.75,53.1
0.426829268292683,2.1951219512195124,-1.5853658536585367,0.08984375,0.16845703125,1.01025390625,53.55,15.149999999999999,54.75
1.707317073170732,1.524390243902439,-1.7682926829268295,0.08837890625,0.162109375,1.015625,52.949999999999996,15.149999999999999,53.4
0.9756097560975611,1.8902439024390245,0.426829268292683,0.0771484375,0.16552734375,1.01806640625,53.25,15.6,53.699999999999996
1.707317073170732,1.524390243902439,2.1951219512195124,0.07666015625,0.16552734375,1.01025390625,52.35,15.0,53.1
-1.402439024390244,1.9512195121951221,2.7439024390243905,0.0703125,0.16748046875,1.01416015625,53.55,15.6,52.949999999999996
-1.2195121951219514,0.30487804878048785,0.30487804878048785,0.0693359375,0.173828125,1.009765625,53.25,14.399999999999999,54.449999999999996
-1.0975609756097562,1.3414634146341464,-1.707317073170732,0.0869140625,0.17041015625,1.01806640625,54.0,16.349999999999998,54.449999999999996
-0.5487804878048781,1.829268292682927,0.5487804878048781,0.09130859375,0.17431640625,1.0126953125,53.4,15.0,53.55
0.0,-0.12195121951219513,-0.06097560975609757,0.080078125,0.1640625,1.00390625,55.05,15.6,54.0
1.707317073170732,1.5853658536585367,-1.1585365853658538,0.078125,0.1708984375,1.0224609375,53.4,15.75,53.85
2.682926829268293,0.426829268292683,-1.829268292682927,0.0771484375,0.171875,1.01416015625,52.65,15.45,53.1
1.402439024390244,2.378048780487805,0.853658536585366,0.091796875,0.16259765625,1.02001953125,52.5,15.149999999999999,53.4
1.707317073170732,0.30487804878048785,1.9512195121951221,0.08984375,0.1806640625,0.9970703125,53.4,15.45,54.6
1.0365853658536586,0.9756097560975611,0.7926829268292683,0.08642578125,0.17529296875,1.02197265625,53.85,15.75,53.85
0.0,3.780487804878049,-0.6707317073170732,0.0869140625,0.1748046875,1.01513671875,52.5,15.149999999999999,54.0
